City,State,URL
,,http://www.city-data.com/city/Berwick-Pennsylvania.html
,,http://www.city-data.com/city/Berwyn-Illinois.html
,,http://www.city-data.com/city/Bessemer-Alabama.html
,,http://www.city-data.com/city/Bethalto-Illinois.html
,,http://www.city-data.com/city/Bethany-Oklahoma.html
,,http://www.city-data.com/city/Bethany-Oregon.html
,,http://www.city-data.com/city/Bethel-Alaska.html
,,http://www.city-data.com/city/Bethel-Connecticut.html
,,http://www.city-data.com/city/Bethel-Park-Pennsylvania.html
,,http://www.city-data.com/city/Bethesda-Maryland.html
,,http://www.city-data.com/city/Bethesda-Tennessee.html
,,http://www.city-data.com/city/Bethlehem-New-York.html
,,http://www.city-data.com/city/Bethlehem-Pennsylvania.html
,,http://www.city-data.com/city/Bethpage-New-York.html
,,http://www.city-data.com/city/Bettendorf-Iowa.html
,,http://www.city-data.com/city/Beulah-Alabama.html
,,http://www.city-data.com/city/Beverly-Hills-California.html
,,http://www.city-data.com/city/Beverly-Hills-Florida.html
,,http://www.city-data.com/city/Beverly-Hills-Michigan.html
,,http://www.city-data.com/city/Beverly-Massachusetts.html
,,http://www.city-data.com/city/Bexley-Ohio.html
,,http://www.city-data.com/city/Biddeford-Maine.html
,,http://www.city-data.com/city/Big-Bear-California.html
,,http://www.city-data.com/city/Big-Bear-City-California.html
,,http://www.city-data.com/city/Big-Creek-Georgia.html
,,http://www.city-data.com/city/Big-Lake-Minnesota.html
,,http://www.city-data.com/city/Big-Park-Arizona.html
,,http://www.city-data.com/city/Big-Rapids-Michigan.html
,,http://www.city-data.com/city/Big-Sandy-Duncanville-Alabama.html
,,http://www.city-data.com/city/Big-Spring-Texas.html
,,http://www.city-data.com/city/Bill-Arp-Georgia.html
,,http://www.city-data.com/city/Billerica-Massachusetts.html
,,http://www.city-data.com/city/Billings-Montana.html
,,http://www.city-data.com/city/Biloxi-Mississippi.html
,,http://www.city-data.com/city/Binfield-Tennessee.html
,,http://www.city-data.com/city/Binghamton-New-York.html
,,http://www.city-data.com/city/Binghamton-University-New-York.html
,,http://www.city-data.com/city/Bingham-Utah.html
,,http://www.city-data.com/city/Birch-Bay-Washington.html
,,http://www.city-data.com/city/Birmingham-Alabama.html
,,http://www.city-data.com/city/Birmingham-Michigan.html
,,http://www.city-data.com/city/Bismarck-North-Dakota.html
,,http://www.city-data.com/city/Bithlo-Florida.html
,,http://www.city-data.com/city/Bixby-Oklahoma.html
,,http://www.city-data.com/city/Blackfeet-Montana.html
,,http://www.city-data.com/city/Blackfoot-Idaho.html
,,http://www.city-data.com/city/Black-Forest-Colorado.html
,,http://www.city-data.com/city/Black-Forest-Peyton-Colorado.html
,,http://www.city-data.com/city/Blackhawk-California.html
,,http://www.city-data.com/city/Blackhawk-Camino-Tassajara-California.html
,,http://www.city-data.com/city/Black-Jack-Missouri.html
,,http://www.city-data.com/city/Blacklick-Estates-Ohio.html
,,http://www.city-data.com/city/Black-Mountain-North-Carolina.html
,,http://www.city-data.com/city/Blacksburg-Virginia.html
,,http://www.city-data.com/city/Blackstone-Massachusetts.html
,,http://www.city-data.com/city/Blackwell-Oklahoma.html
,,http://www.city-data.com/city/Bladensburg-Maryland.html
,,http://www.city-data.com/city/Blaine-Minnesota.html
,,http://www.city-data.com/city/Blair-Nebraska.html
,,http://www.city-data.com/city/Blakely-Pennsylvania.html
,,http://www.city-data.com/city/Blanchard-Glengary-Idaho.html
,,http://www.city-data.com/city/Blanchard-Oklahoma.html
,,http://www.city-data.com/city/Blandon-Pennsylvania.html
,,http://www.city-data.com/city/Bloomfield-Connecticut.html
,,http://www.city-data.com/city/Bloomfield-New-Jersey.html
,,http://www.city-data.com/city/Bloomfield-New-Mexico.html
,,http://www.city-data.com/city/Bloomfield-Township-Michigan.html
,,http://www.city-data.com/city/Bloomfield-Wisconsin.html
,,http://www.city-data.com/city/Bloomingdale-Florida.html
,,http://www.city-data.com/city/Bloomingdale-Illinois.html
,,http://www.city-data.com/city/Bloomingdale-New-Jersey.html
,,http://www.city-data.com/city/Bloomingdale-Tennessee.html
,,http://www.city-data.com/city/Blooming-Grove-New-York.html
,,http://www.city-data.com/city/Bloomington-California.html
,,http://www.city-data.com/city/Bloomington-Illinois.html
,,http://www.city-data.com/city/Bloomington-Indiana.html
,,http://www.city-data.com/city/Bloomington-Minnesota.html
,,http://www.city-data.com/city/Bloomsburg-Pennsylvania.html
,,http://www.city-data.com/city/Blue-Ash-Ohio.html
,,http://www.city-data.com/city/Blue-Bell-Pennsylvania.html
,,http://www.city-data.com/city/Bluefield-West-Virginia.html
,,http://www.city-data.com/city/Blue-Island-Illinois.html
,,http://www.city-data.com/city/Blue-Springs-Missouri.html
,,http://www.city-data.com/city/Bluff-City-Piney-Flats-Tennessee.html
,,http://www.city-data.com/city/Bluffdale-Utah.html
,,http://www.city-data.com/city/Bluffton-Indiana.html
,,http://www.city-data.com/city/Bluffton-South-Carolina.html
,,http://www.city-data.com/city/Blythe-California.html
,,http://www.city-data.com/city/Blytheville-Arkansas.html
,,http://www.city-data.com/city/Boardman-Ohio.html
,,http://www.city-data.com/city/Boaz-Alabama.html
,,http://www.city-data.com/city/Boca-Ciega-Florida.html
,,http://www.city-data.com/city/Boca-Del-Mar-Florida.html
,,http://www.city-data.com/city/Boca-Raton-Florida.html
,,http://www.city-data.com/city/Boerne-Texas.html
,,http://www.city-data.com/city/Bogalusa-Louisiana.html
,,http://www.city-data.com/city/Bogota-New-Jersey.html
,,http://www.city-data.com/city/Bohemia-New-York.html
,,http://www.city-data.com/city/Boiling-Springs-South-Carolina.html
,,http://www.city-data.com/city/Boise-City-Idaho.html
,,http://www.city-data.com/city/Boistfort-Washington.html
,,http://www.city-data.com/city/Bolingbrook-Illinois.html
,,http://www.city-data.com/city/Bolivar-Missouri.html
,,http://www.city-data.com/city/Bonadelle-Ranchos-Madera-Ranchos-California.html
,,http://www.city-data.com/city/Bon-Air-Virginia.html
,,http://www.city-data.com/city/Bonham-Texas.html
,,http://www.city-data.com/city/Bonita-California.html
,,http://www.city-data.com/city/Bonita-Springs-Florida.html
,,http://www.city-data.com/city/Bonner-Springs-Kansas.html
,,http://www.city-data.com/city/Bonne-Terre-Missouri.html
,,http://www.city-data.com/city/Bonney-Lake-Washington.html
,,http://www.city-data.com/city/Boone-Iowa.html
,,http://www.city-data.com/city/Boone-North-Carolina.html
,,http://www.city-data.com/city/Booneville-Mississippi.html
,,http://www.city-data.com/city/Boonton-New-Jersey.html
,,http://www.city-data.com/city/Boonville-Indiana.html
,,http://www.city-data.com/city/Boonville-Missouri.html
,,http://www.city-data.com/city/Borger-Texas.html
,,http://www.city-data.com/city/Bossier-City-Louisiana.html
,,http://www.city-data.com/city/Bostonia-California.html
,,http://www.city-data.com/city/Boston-Massachusetts.html
,,http://www.city-data.com/city/Boston-New-York.html
,,http://www.city-data.com/city/Boston-Tennessee.html
,,http://www.city-data.com/city/Bothell-East-Washington.html
,,http://www.city-data.com/city/Bothell-Washington.html
,,http://www.city-data.com/city/Bothell-West-Washington.html
,,http://www.city-data.com/city/Boulder-City-Nevada.html
,,http://www.city-data.com/city/Boulder-Colorado.html
,,http://www.city-data.com/city/Boulder-Hill-Illinois.html
,,http://www.city-data.com/city/Bound-Brook-New-Jersey.html
,,http://www.city-data.com/city/Bountiful-Utah.html
,,http://www.city-data.com/city/Bourbonnais-Illinois.html
,,http://www.city-data.com/city/Bowie-Maryland.html
,,http://www.city-data.com/city/Bowleys-Quarters-Maryland.html
,,http://www.city-data.com/city/Bowling-Green-Kentucky.html
,,http://www.city-data.com/city/Bowling-Green-Ohio.html
,,http://www.city-data.com/city/Bow-New-Hampshire.html
,,http://www.city-data.com/city/Bow-Washington.html
,,http://www.city-data.com/city/Box-Elder-South-Dakota.html
,,http://www.city-data.com/city/Boyes-Hot-Springs-California.html
,,http://www.city-data.com/city/Boyette-Florida.html
,,http://www.city-data.com/city/Boynton-Beach-Florida.html
,,http://www.city-data.com/city/Boynton-Ridge-Georgia.html
,,http://www.city-data.com/city/Bozeman-Montana.html
,,http://www.city-data.com/city/Bradenton-Florida.html
,,http://www.city-data.com/city/Bradford-Pennsylvania.html
,,http://www.city-data.com/city/Bradley-Gardens-New-Jersey.html
,,http://www.city-data.com/city/Bradley-Illinois.html
,,http://www.city-data.com/city/Braidwood-Illinois.html
,,http://www.city-data.com/city/Brainerd-Minnesota.html
,,http://www.city-data.com/city/Braintree-Massachusetts.html
,,http://www.city-data.com/city/Braintree-Town-Massachusetts.html
,,http://www.city-data.com/city/Brambleton-Virginia.html
,,http://www.city-data.com/city/Brandermill-Virginia.html
,,http://www.city-data.com/city/Brandon-Florida.html
,,http://www.city-data.com/city/Brandon-Mississippi.html
,,http://www.city-data.com/city/Brandon-South-Dakota.html
,,http://www.city-data.com/city/Brandywine-Delaware.html
,,http://www.city-data.com/city/Brandywine-Maryland.html
,,http://www.city-data.com/city/Branford-Connecticut.html
,,http://www.city-data.com/city/Branson-Missouri.html
,,http://www.city-data.com/city/Braselton-Georgia.html
,,http://www.city-data.com/city/Brattleboro-Vermont.html
,,http://www.city-data.com/city/Brawley-California.html
,,http://www.city-data.com/city/Brazil-Indiana.html
,,http://www.city-data.com/city/Brazosport-Texas.html
,,http://www.city-data.com/city/Brea-California.html
,,http://www.city-data.com/city/Breaux-Bridge-Louisiana.html
,,http://www.city-data.com/city/Brecksville-Ohio.html
,,http://www.city-data.com/city/Bremen-Alabama.html
,,http://www.city-data.com/city/Bremen-Georgia.html
,,http://www.city-data.com/city/Bremerton-Washington.html
,,http://www.city-data.com/city/Brenham-Texas.html
,,http://www.city-data.com/city/Brent-Florida.html
,,http://www.city-data.com/city/Brentwood-California.html
,,http://www.city-data.com/city/Brentwood-Missouri.html
,,http://www.city-data.com/city/Brentwood-New-York.html
,,http://www.city-data.com/city/Brentwood-Pennsylvania.html
,,http://www.city-data.com/city/Brentwood-Tennessee.html
,,http://www.city-data.com/city/Brevard-North-Carolina.html
,,http://www.city-data.com/city/Brewer-Maine.html
,,http://www.city-data.com/city/Briarcliff-Manor-New-York.html
,,http://www.city-data.com/city/Bridge-City-Louisiana.html
,,http://www.city-data.com/city/Bridge-City-Orangefield-Texas.html
,,http://www.city-data.com/city/Bridge-City-Texas.html
,,http://www.city-data.com/city/Bridgeport-Connecticut.html
,,http://www.city-data.com/city/Bridgeport-Michigan.html
,,http://www.city-data.com/city/Bridgeport-Texas.html
,,http://www.city-data.com/city/Bridgeport-West-Virginia.html
,,http://www.city-data.com/city/Bridger-Valley-Wyoming.html
,,http://www.city-data.com/city/Bridgeton-Missouri.html
,,http://www.city-data.com/city/Bridgeton-New-Jersey.html
,,http://www.city-data.com/city/Bridgetown-North-Ohio.html
,,http://www.city-data.com/city/Bridgetown-Ohio.html
,,http://www.city-data.com/city/Bridgeview-Illinois.html
,,http://www.city-data.com/city/Bridgewater-Massachusetts.html
,,http://www.city-data.com/city/Brier-Washington.html
,,http://www.city-data.com/city/Brigantine-New-Jersey.html
,,http://www.city-data.com/city/Brigham-City-Utah.html
,,http://www.city-data.com/city/Brighton-Colorado.html
,,http://www.city-data.com/city/Brighton-Michigan.html
,,http://www.city-data.com/city/Brighton-New-York.html
,,http://www.city-data.com/city/Briones-California.html
,,http://www.city-data.com/city/Bristol-Connecticut.html
,,http://www.city-data.com/city/Bristol-Pennsylvania.html
,,http://www.city-data.com/city/Bristol-Rhode-Island.html
,,http://www.city-data.com/city/Bristol-Tennessee.html
,,http://www.city-data.com/city/Bristol-Virginia.html
,,http://www.city-data.com/city/Broadlands-Virginia.html
,,http://www.city-data.com/city/Broadview-Heights-Ohio.html
,,http://www.city-data.com/city/Broadview-Illinois.html
,,http://www.city-data.com/city/Broadview-Park-Florida.html
,,http://www.city-data.com/city/Brock-Hall-Maryland.html
,,http://www.city-data.com/city/Brockport-New-York.html
,,http://www.city-data.com/city/Brockton-Massachusetts.html
,,http://www.city-data.com/city/Broken-Arrow-Oklahoma.html
,,http://www.city-data.com/city/Bronx-New-York.html
,,http://www.city-data.com/city/Bronxville-New-York.html
,,http://www.city-data.com/city/Brookdale-New-Jersey.html
,,http://www.city-data.com/city/Brookfield-Connecticut.html
,,http://www.city-data.com/city/Brookfield-Illinois.html
,,http://www.city-data.com/city/Brookfield-Wisconsin.html
,,http://www.city-data.com/city/Brookhaven-Mississippi.html
,,http://www.city-data.com/city/Brookhaven-Pennsylvania.html
,,http://www.city-data.com/city/Brook-Highland-Alabama.html
,,http://www.city-data.com/city/Brookings-Oregon.html
,,http://www.city-data.com/city/Brookings-South-Dakota.html
,,http://www.city-data.com/city/Brookline-Massachusetts.html
,,http://www.city-data.com/city/Brooklyn-Center-Minnesota.html
,,http://www.city-data.com/city/Brooklyn-Connecticut.html
,,http://www.city-data.com/city/Brooklyn-New-York.html
,,http://www.city-data.com/city/Brooklyn-Ohio.html
,,http://www.city-data.com/city/Brooklyn-Park-Maryland.html
,,http://www.city-data.com/city/Brooklyn-Park-Minnesota.html
,,http://www.city-data.com/city/Brook-Park-Ohio.html
,,http://www.city-data.com/city/Brookside-Delaware.html
,,http://www.city-data.com/city/Brooksville-Florida.html
,,http://www.city-data.com/city/Broomall-Pennsylvania.html
,,http://www.city-data.com/city/Broomfield-Colorado.html
,,http://www.city-data.com/city/Broussard-Louisiana.html
,,http://www.city-data.com/city/Brown-Deer-Wisconsin.html
,,http://www.city-data.com/city/Brownfield-Texas.html
,,http://www.city-data.com/city/Brownsburg-Indiana.html
,,http://www.city-data.com/city/Browns-Mills-New-Jersey.html
,,http://www.city-data.com/city/Brownsville-Bawcomville-Louisiana.html
,,http://www.city-data.com/city/Brownsville-Florida.html
,,http://www.city-data.com/city/Brownsville-Tennessee.html
,,http://www.city-data.com/city/Brownsville-Texas.html
,,http://www.city-data.com/city/Brownwood-Texas.html
,,http://www.city-data.com/city/Bruni-Mirando-Texas.html
,,http://www.city-data.com/city/Brunswick-Georgia.html
,,http://www.city-data.com/city/Brunswick-Maine.html
,,http://www.city-data.com/city/Brunswick-Maryland.html
,,http://www.city-data.com/city/Brunswick-New-York.html
,,http://www.city-data.com/city/Brunswick-Ohio.html
,,http://www.city-data.com/city/Brushy-Creek-South-Carolina.html
,,http://www.city-data.com/city/Brushy-Creek-Texas.html
,,http://www.city-data.com/city/Bryan-Ohio.html
,,http://www.city-data.com/city/Bryans-Road-Maryland.html
,,http://www.city-data.com/city/Bryant-Arkansas.html
,,http://www.city-data.com/city/Bryan-Texas.html
,,http://www.city-data.com/city/Bryn-Mawr-Skyway-Washington.html
,,http://www.city-data.com/city/Buchanan-Wisconsin.html
,,http://www.city-data.com/city/Buckeye-Arizona.html
,,http://www.city-data.com/city/Buckhall-Virginia.html
,,http://www.city-data.com/city/Bucyrus-Ohio.html
,,http://www.city-data.com/city/Buda-Texas.html
,,http://www.city-data.com/city/Budd-Lake-New-Jersey.html
,,http://www.city-data.com/city/Buechel-Kentucky.html
,,http://www.city-data.com/city/Buena-Park-California.html
,,http://www.city-data.com/city/Buenaventura-Lakes-Florida.html
,,http://www.city-data.com/city/Buena-Vista-Michigan.html
,,http://www.city-data.com/city/Buena-Vista-Virginia.html
,,http://www.city-data.com/city/Buffalo-Grove-Illinois.html
,,http://www.city-data.com/city/Buffalo-Minnesota.html
,,http://www.city-data.com/city/Buffalo-New-York.html
,,http://www.city-data.com/city/Buford-Georgia.html
,,http://www.city-data.com/city/Bullhead-City-Arizona.html
,,http://www.city-data.com/city/Bull-Mountain-Oregon.html
,,http://www.city-data.com/city/Bull-Run-Virginia.html
,,http://www.city-data.com/city/Burbank-California.html
,,http://www.city-data.com/city/Burbank-Illinois.html
,,http://www.city-data.com/city/Burien-Washington.html
,,http://www.city-data.com/city/Burkburnett-Texas.html
,,http://www.city-data.com/city/Burke-Centre-Virginia.html
,,http://www.city-data.com/city/Burke-Virginia.html
,,http://www.city-data.com/city/Burleson-Texas.html
,,http://www.city-data.com/city/Burley-Idaho.html
,,http://www.city-data.com/city/Burlingame-California.html
,,http://www.city-data.com/city/Burlington-Connecticut.html
